,release_id,position,type_,title_track,duration,track_role,track_extraartists,track_artists,label,country,title_release,major_formats,catno,released,resource_url,thumb,year,uri,artists,series,formats,data_quality,format_quantity,date_added,date_changed,num_for_sale,lowest_price,master_id,master_url,notes,released_formatted,identifiers,genres,styles,estimated_weight,blocked_from_sale,type,role,artist,trackinfo,release_role
2663,863526,6,track,Milestones,2:28,unknown,,"('Mark Murphy', 15540)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2664,863526,7,track,Escravos De Jó,4:04,unknown,,"('Dom Um Romao', 21056)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2665,863526,8,track,Agua Dulce (Cool-Ade),4:07,unknown,,"('Cal Tjader', 3750)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2666,863526,9,track,Aye Ma Ma,3:28,unknown,,"('Pucho & His Latin Soul Brothers', 129346)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2667,863526,10,track,Forever And A Day,4:37,unknown,,"('Mel & Tim', 379735)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2668,863526,11,track,"When, Where, And What Time",4:16,unknown,,"('Shirley Brown', 126431)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2669,863526,12,track,Boogalooin',6:22,unknown,,"('Charles Kynard', 44141)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2670,863526,13,track,The Riot,3:12,unknown,,"('Ed Bogas', 386979)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2671,863526,14,track,Hawaii Five-0,1:52,unknown,,"('The Ventures', 65376)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2672,863526,15,track,Carnival Of Colors,3:28,unknown,,"('Paulinho Da Costa', 46163)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2673,863526,16,track,From The Bottom,4:57,unknown,,"('Bobby Timmons', 262127)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2674,863526,17,track,"Good Bye, So Long",4:27,unknown,,"('Funk Inc.', 139240)",Brown Sugar Records,Germany,Welcome To The Basement,['CD'],BSR 1001-2,2000,https://api.discogs.com/releases/863526,https://i.discogs.com/v2FP-cqwFIdWen6Xz25ENn_Mkaz0izxw4KcQA4MFVuU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTg2MzUy/Ni0xMjYyNjUzNDUy/LmpwZWc.jpeg,2000,https://www.discogs.com/release/863526-Various-Welcome-To-The-Basement,"[('Various', 194)]","[{'name': 'The Manifesto Of Groove', 'catno': 'Vol. 2', 'entity_type': '2', 'entity_type_name': 'Series', 'id': 1151293, 'resource_url': 'https://api.discogs.com/labels/1151293', 'thumbnail_url': 'https://i.discogs.com/-QFvJ05gSawClEsJsFQwDnKfxTQY3W4P3Wr9MSnAcfw/rs:fit/g:sm/q:40/h:37/w:253/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9MLTExNTEy/OTMtMTQ4NTA4Nzk0/OC0yNzI3LmpwZWc.jpeg'}]",['CD'],Needs Vote,1,2007-06-07T10:08:21-07:00,2022-01-30T02:28:06-08:00,12,2.77,53718.0,https://api.discogs.com/masters/53718,"Subtitle: A Spicy Mixture From Black & Latin America
The Manifesto Of Groove - Vol. 2

P Fantasy, GNP/Crescendo, Vanguard Records
C 2000 Brown Sugar Records",2000,"[{'type': 'Barcode', 'value': '090204991051', 'description': 'Scan'}, {'type': 'Label Code', 'value': 'LC 10822'}, {'type': 'Barcode', 'value': 'BSR 1001-2 ZYX Mastering'}, {'type': 'Rights Society', 'value': 'BIEM / GEMA'}]","['Jazz', 'Latin', 'Funk / Soul']","['Soul-Jazz', 'Soul', 'Funk', 'Latin Jazz']",85.0,False,,,,,
2675,2018956,1,track,For The Cool In You,4:54,unknown,,,Epic,Australia,A Collection Of His Greatest Hits,['CD'],50102842000,2000-11-14,https://api.discogs.com/releases/2018956,https://i.discogs.com/NPSHjlLQfsfsLPdrrgbHukTxQm9Tx0eRreqANgtqGkk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMTg5/NTYtMTI1ODg4NzY5/NS5qcGVn.jpeg,2000,https://www.discogs.com/release/2018956-Babyface-A-Collection-Of-His-Greatest-Hits,"[('Babyface', 50703)]",[],['CD'],Needs Vote,1,2009-11-22T03:01:54-08:00,2013-07-08T10:29:12-07:00,1,8.95,223866.0,https://api.discogs.com/masters/223866,,14 Nov 2000,[],['Hip Hop'],['RnB/Swing'],85.0,False,,,,,
2676,2018956,2,track,It's No Crime,4:02,unknown,,,Epic,Australia,A Collection Of His Greatest Hits,['CD'],50102842000,2000-11-14,https://api.discogs.com/releases/2018956,https://i.discogs.com/NPSHjlLQfsfsLPdrrgbHukTxQm9Tx0eRreqANgtqGkk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMTg5/NTYtMTI1ODg4NzY5/NS5qcGVn.jpeg,2000,https://www.discogs.com/release/2018956-Babyface-A-Collection-Of-His-Greatest-Hits,"[('Babyface', 50703)]",[],['CD'],Needs Vote,1,2009-11-22T03:01:54-08:00,2013-07-08T10:29:12-07:00,1,8.95,223866.0,https://api.discogs.com/masters/223866,,14 Nov 2000,[],['Hip Hop'],['RnB/Swing'],85.0,False,,,,,
2677,2018956,3,track,Whip Appeal,5:46,unknown,,,Epic,Australia,A Collection Of His Greatest Hits,['CD'],50102842000,2000-11-14,https://api.discogs.com/releases/2018956,https://i.discogs.com/NPSHjlLQfsfsLPdrrgbHukTxQm9Tx0eRreqANgtqGkk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMTg5/NTYtMTI1ODg4NzY5/NS5qcGVn.jpeg,2000,https://www.discogs.com/release/2018956-Babyface-A-Collection-Of-His-Greatest-Hits,"[('Babyface', 50703)]",[],['CD'],Needs Vote,1,2009-11-22T03:01:54-08:00,2013-07-08T10:29:12-07:00,1,8.95,223866.0,https://api.discogs.com/masters/223866,,14 Nov 2000,[],['Hip Hop'],['RnB/Swing'],85.0,False,,,,,
2678,2018956,4,track,Never Keeping Secrets,4:53,unknown,,,Epic,Australia,A Collection Of His Greatest Hits,['CD'],50102842000,2000-11-14,https://api.discogs.com/releases/2018956,https://i.discogs.com/NPSHjlLQfsfsLPdrrgbHukTxQm9Tx0eRreqANgtqGkk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMTg5/NTYtMTI1ODg4NzY5/NS5qcGVn.jpeg,2000,https://www.discogs.com/release/2018956-Babyface-A-Collection-Of-His-Greatest-Hits,"[('Babyface', 50703)]",[],['CD'],Needs Vote,1,2009-11-22T03:01:54-08:00,2013-07-08T10:29:12-07:00,1,8.95,223866.0,https://api.discogs.com/masters/223866,,14 Nov 2000,[],['Hip Hop'],['RnB/Swing'],85.0,False,,,,,
2680,2018956,6,track,When Can I See You,3:48,unknown,,,Epic,Australia,A Collection Of His Greatest Hits,['CD'],50102842000,2000-11-14,https://api.discogs.com/releases/2018956,https://i.discogs.com/NPSHjlLQfsfsLPdrrgbHukTxQm9Tx0eRreqANgtqGkk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMTg5/NTYtMTI1ODg4NzY5/NS5qcGVn.jpeg,2000,https://www.discogs.com/release/2018956-Babyface-A-Collection-Of-His-Greatest-Hits,"[('Babyface', 50703)]",[],['CD'],Needs Vote,1,2009-11-22T03:01:54-08:00,2013-07-08T10:29:12-07:00,1,8.95,223866.0,https://api.discogs.com/masters/223866,,14 Nov 2000,[],['Hip Hop'],['RnB/Swing'],85.0,False,,,,,
2681,2018956,7,track,Reason For Breathing,5:42,unknown,,,Epic,Australia,A Collection Of His Greatest Hits,['CD'],50102842000,2000-11-14,https://api.discogs.com/releases/2018956,https://i.discogs.com/NPSHjlLQfsfsLPdrrgbHukTxQm9Tx0eRreqANgtqGkk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwMTg5/NTYtMTI1ODg4NzY5/NS5qcGVn.jpeg,2000,https://www.discogs.com/release/2018956-Babyface-A-Collection-Of-His-Greatest-Hits,"[('Babyface', 50703)]",[],['CD'],Needs Vote,1,2009-11-22T03:01:54-08:00,2013-07-08T10:29:12-07:00,1,8.95,223866.0,https://api.discogs.com/masters/223866,,14 Nov 2000,[],['Hip Hop'],['RnB/Swing'],85.0,False,,,,,
