,album_title,track_specific_info,version_ids,has_track_specific_info_in_release_credits,title,track_artist,album,labels,release_year,instruments,genre,format,countries_of_release,catalog_numbers,requires_manual_check,id_str,url,position,release_id,duration
120,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,Hearts And Bones,Paul Simon,Hearts And Bones,Warner Bros. Records,2004,Keyboards,"Pop, Rock",CD,US,R2 78903,True,Hearts And Bones in Hearts And Bones,https://www.discogs.com/release/4459553-Paul-Simon-Hearts-And-Bones,2,4459553,5:39
121,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,Hearts And Bones,Paul Simon,Hearts And Bones,Warner Bros. Records,2004,Keyboards,Rock,CD,Europe,8122-78903-2,True,Hearts And Bones in Hearts And Bones,https://www.discogs.com/release/12075453-Paul-Simon-Hearts-And-Bones,2,12075453,
122,Hearts And Bones,,"1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,Hearts And Bones,Paul Simon,Hearts And Bones,Legacy,2010,Piano,Rock,File,,none,False,Hearts And Bones in Hearts And Bones,https://www.discogs.com/release/14852088-Paul-Simon-Hearts-And-Bones,2,14852088,5:39
123,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,Hearts And Bones,Paul Simon,Hearts And Bones,"Legacy, Sony Music",2011,Keyboards,"Pop, Rock",CD,Europe,88697932692,True,Hearts And Bones in Hearts And Bones,https://www.discogs.com/release/3188782-Paul-Simon-Hearts-And-Bones,2,3188782,5:39
124,Hearts And Bones,,"1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,Hearts And Bones,Paul Simon,Hearts And Bones,Legacy Recordings (2),2015,Piano,Rock,File,Germany,none,False,Hearts And Bones in Hearts And Bones,https://www.discogs.com/release/13726644-Paul-Simon-Hearts-And-Bones,2,13726644,5:39
125,Hearts And Bones,,"1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,Johnny Ace,Paul Simon,Hearts And Bones,Warner Bros. Records,1983,Electric Piano [Fender Rhodes],"Pop, Rock",Cassette,US,23942,False,Johnny Ace in Hearts And Bones,https://www.discogs.com/release/15800892-Paul-Simon-Hearts-And-Bones,B5,15800892,
126,Hearts And Bones,"Keyboards -> tracks: A1, A5, B5","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,Warner Bros. Records,1983,Keyboards,Rock,Vinyl,US,"W1-23942, 9 23942-1, 9 W1-23942",True,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/1607691-Paul-Simon-Hearts-And-Bones,B3,1607691,3:44
127,Hearts And Bones,"Keyboards -> tracks: A1, A5, B5","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,Warner Bros. Records,1983,Keyboards,Rock,Vinyl,US,9 23942-1,True,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/3034413-Paul-Simon-Hearts-And-Bones,B3,3034413,3:44
128,Hearts And Bones,"Keyboards -> tracks: A1, A5, B5","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,Warner Bros. Records,1983,Keyboards,Rock,Vinyl,US,"W1-23942, 9 23942-1",True,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/17949283-Paul-Simon-Hearts-And-Bones,B3,17949283,3:44
129,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,Warner Bros. Records,2004,Keyboards,Rock,CD,Europe,"R2 78903, 8122-78903-2",True,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/2735589-Paul-Simon-Hearts-And-Bones,8,2735589,
130,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,Warner Bros. Records,2004,Keyboards,"Pop, Rock",CD,US,R2 78903,True,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/4459553-Paul-Simon-Hearts-And-Bones,8,4459553,3:46
131,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,Warner Bros. Records,2004,Keyboards,Rock,CD,Europe,8122-78903-2,True,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/12075453-Paul-Simon-Hearts-And-Bones,8,12075453,
132,Hearts And Bones,,"1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,Legacy,2010,Piano,Rock,File,,none,False,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/14852088-Paul-Simon-Hearts-And-Bones,8,14852088,3:46
133,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,"Legacy, Sony Music",2011,Keyboards,"Pop, Rock",CD,Europe,88697932692,True,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/3188782-Paul-Simon-Hearts-And-Bones,8,3188782,3:46
134,Hearts And Bones,,"1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War,Paul Simon,Hearts And Bones,Legacy Recordings (2),2015,Piano,Rock,File,Germany,none,False,René And Georgette Magritte With Their Dog After The War in Hearts And Bones,https://www.discogs.com/release/13726644-Paul-Simon-Hearts-And-Bones,8,13726644,3:46
135,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War (Original Acoustic Demo),Paul Simon,Hearts And Bones,Warner Bros. Records,2004,Keyboards,Rock,CD,Europe,"R2 78903, 8122-78903-2",True,René And Georgette Magritte With Their Dog After The War (Original Acoustic Demo) in Hearts And Bones,https://www.discogs.com/release/2735589-Paul-Simon-Hearts-And-Bones,13,2735589,
136,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War (Original Acoustic Demo),Paul Simon,Hearts And Bones,Warner Bros. Records,2004,Keyboards,"Pop, Rock",CD,US,R2 78903,True,René And Georgette Magritte With Their Dog After The War (Original Acoustic Demo) in Hearts And Bones,https://www.discogs.com/release/4459553-Paul-Simon-Hearts-And-Bones,13,4459553,3:47
137,Hearts And Bones,"Keyboards -> tracks: 1, 5, 10","1792006, 1607691, 10611736, 11121689, 4459553, 4119598, 3188782, 13338171, 15800892, 2349629, 14411323, 18697285, 13177418, 7524939, 3332171, 19846738, 5727830, 4637791, 17949283, 22770287, 14754928, 12174962, 9758836, 14710903, 15124090, 23222402, 15643783, 7217291, 6666904, 10974369, 6710955, 3322032, 11910325, 1177784, 5847237, 13876933, 1274583, 14852088, 10014431, 14800625, 8749302, 2767096, 10739457, 15632660, 15138597, 3034413, 1710387, 3168564, 7295799, 2581303, 3673409, 19617613, 4767566, 3195215, 14430040, 5268317, 5713763, 6147966, 15691653, 8016283, 16175515, 23133617, 13726644, 5250488, 14933434, 3913149, 14142910, 12075453, 11839945, 14812106, 12109261, 14085590, 5397469, 4553698, 2735589, 13682158, 12384240, 14624248, 6450175",True,René And Georgette Magritte With Their Dog After The War (Original Acoustic Demo),Paul Simon,Hearts And Bones,Warner Bros. Records,2004,Keyboards,Rock,CD,Europe,8122-78903-2,True,René And Georgette Magritte With Their Dog After The War (Original Acoustic Demo) in Hearts And Bones,https://www.discogs.com/release/12075453-Paul-Simon-Hearts-And-Bones,13,12075453,
